"","sigma_col[, 1]"
"17245",-0.309175335235884
"17246",-0.26029327492944
"17247",-0.383311360459107
"17248",-0.260486590659875
"17249",-0.30565465003294
"17250",-0.320047047167377
"17251",-0.336483872713378
"17252",-0.266292321606622
"17253",-0.308665960710483
"17254",-0.377607576345565
"17255",-0.293580561518022
"17256",-0.374778282662339
"17257",-0.311008176939138
"17258",-0.318459928864195
"17259",-0.268890152535732
"17260",-0.309513389159621
"17261",-0.322945088102488
"17262",-0.279077506024649
"17263",-0.326960011372893
"17264",-0.233027919531262
"17265",-0.328839385409302
"17266",-0.247721183288015
"17267",-0.297419064422051
"17268",-0.231962236293079
"17269",-0.233014020766938
"17270",-0.325680561351606
"17271",-0.24816105107902
"17272",-0.259112501611794
"17273",-0.251710334675144
"17274",-0.326724534894258
"17275",-0.329433017833938
"17276",-0.298053450527327
"17277",-0.298100669799886
"17278",-0.301320646611542
"17279",-0.342406717093382
"17280",-0.247921212791606
"17281",-0.313109984048321
"17282",-0.301535896020809
"17283",-0.302801622863505
"17284",-0.290648339832548
"17285",-0.241782234075771
"17286",-0.274570342900857
"17287",-0.261799529604243
"17288",-0.232752883837553
"17289",-0.205477944909319
"17290",-0.272295679573837
"17291",-0.189389571686253
"17292",-0.293037227624758
"17293",-0.282711278843632
"17294",-0.296375862563712
"17295",-0.240153836022752
"17296",-0.312114491688235
"17297",-0.290802307777428
"17298",-0.24272696233955
"17299",-0.277078570046514
"17300",-0.271134721215001
"17301",-0.284766098732344
"17302",-0.294301993899441
"17303",-0.282350782306751
"17304",-0.258515074042576
"17305",-0.278762051313001
"17306",-0.281862093783802
"17307",-0.304775181076536
"17308",-0.267817842239634
"17309",-0.233899333123178
"17310",-0.225010121906015
"17311",-0.286885297546804
"17312",-0.200142307431618
"17313",-0.329654199902087
"17314",-0.25582626384241
"17315",-0.260388062946531
"17316",-0.26018905289063
"17317",-0.284708005955494
"17318",-0.284439665231873
"17319",-0.28406115226237
"17320",-0.247871014338359
"17321",-0.274761174734157
"17322",-0.269846392410197
"17323",-0.257150736045841
"17324",-0.261020512366654
"17325",-0.247347238598184
"17326",-0.287528304291776
"17327",-0.266773622132912
"17328",-0.265536007184691
"17329",-0.225832480477551
"17330",-0.284483478095591
"17331",-0.23372235165182
"17332",-0.258212035094799
"17333",-0.248989781680788
"17334",-0.157213404747087
"17335",-0.250525807312433
"17336",-0.28607703860941
"17337",-0.226504046892231
"17338",-0.206623374510386
"17339",-0.301283287665745
"17340",-0.190412802152382
"17341",-0.398367973693059
"17342",-0.202804802193605
"17343",-0.333357629453314
"17344",-0.235682894703296
"17345",-0.305434030354256
"17346",-0.213157594104552
"17347",-0.297514929505067
"17348",-0.287260331647875
"17349",-0.223331948458732
"17350",-0.286286258966561
"17351",-0.275228883116631
"17352",-0.252068392245915
"17353",-0.253642472222834
"17354",-0.231583743600225
"17355",-0.261636679652778
"17356",-0.241018137029096
"17357",-0.222950251214176
"17358",-0.29872532318184
"17359",-0.20008233056156
"17360",-0.277430630535322
"17361",-0.336517113764868
"17362",-0.274768511994857
"17363",-0.294472746115732
"17364",-0.33372551504482
"17365",-0.306388924422493
"17366",-0.362960026806381
"17367",-0.30627700823992
"17368",-0.330701689819113
"17369",-0.336897158501215
"17370",-0.362224960981375
"17371",-0.282715469321252
"17372",-0.37127998671077
"17373",-0.227450898580232
"17374",-0.365464607034733
"17375",-0.257570258845791
"17376",-0.333184184686951
"17377",-0.275717470987308
"17378",-0.335106929957133
"17379",-0.338534312122735
"17380",-0.250207595076459
"17381",-0.372358963371636
"17382",-0.311896858171593
"17383",-0.360427600147022
"17384",-0.271352947242226
"17385",-0.334974616446279
"17386",-0.289133194540136
"17387",-0.302056113271645
"17388",-0.298697844650559
"17389",-0.266181676570068
"17390",-0.254458619493011
"17391",-0.36613304419957
"17392",-0.272390807623454
"17393",-0.255801558707816
"17394",-0.324922418804766
"17395",-0.276156589723574
"17396",-0.278957195416321
"17397",-0.261700694533248
"17398",-0.307287571822957
"17399",-0.229192468755197
"17400",-0.255574993896865
"17401",-0.268267902010409
"17402",-0.27160545749086
"17403",-0.280894529268673
"17404",-0.225679878828001
"17405",-0.285969208065358
"17406",-0.26039980494385
"17407",-0.260034582918565
"17408",-0.275243599772913
"17409",-0.30839888548228
"17410",-0.265358360214838
"17411",-0.239504183667006
"17412",-0.23513648878219
"17413",-0.254735243866699
"17414",-0.285203870768597
"17415",-0.278189195278257
"17416",-0.29139806075261
"17417",-0.32031873393517
"17418",-0.33840412242792
"17419",-0.246833313114968
"17420",-0.289225923872627
"17421",-0.313840551527124
"17422",-0.225761105889111
"17423",-0.282057709191576
"17424",-0.256790596513048
"17425",-0.260303386355137
"17426",-0.305867666494474
"17427",-0.268423801006663
"17428",-0.258317174736358
"17429",-0.308601432287622
"17430",-0.241525026679779
"17431",-0.275640261756647
"17432",-0.241272615926404
"17433",-0.292482413688732
"17434",-0.280201352319085
"17435",-0.247936065222301
"17436",-0.314490315431819
"17437",-0.270886502263756
"17438",-0.263374792745141
"17439",-0.345654118197795
"17440",-0.249534516333338
"17441",-0.265111389311981
"17442",-0.339746404261256
"17443",-0.300099371645119
"17444",-0.305304467038368
"17445",-0.272501473455672
"17446",-0.342394255925613
"17447",-0.270389669086175
"17448",-0.27128481816101
"17449",-0.325814041856456
"17450",-0.277782274502527
"17451",-0.324186945968121
"17452",-0.356907461896614
"17453",-0.278525825316592
"17454",-0.274140267663351
"17455",-0.372039206988009
"17456",-0.240334098667866
"17457",-0.278728887116106
"17458",-0.294148512417653
"17459",-0.278405542615856
"17460",-0.321533236663703
"17461",-0.232514955089113
"17462",-0.325705809132288
"17463",-0.294871833342222
"17464",-0.292737455068514
"17465",-0.319216824041826
"17466",-0.279606155611864
"17467",-0.280173660822031
"17468",-0.273030531064236
"17469",-0.245312577547743
"17470",-0.298063044483024
"17471",-0.352709912648195
"17472",-0.300598389700823
"17473",-0.302039637650555
"17474",-0.251971322791924
"17475",-0.300146596551527
"17476",-0.335209916844396
"17477",-0.272200684830965
"17478",-0.275645229716034
"17479",-0.266781784062242
"17480",-0.288150273030528
"17481",-0.25196865868594
"17482",-0.270628018767451
"17483",-0.368629953214252
"17484",-0.349594418343203
"17485",-0.32053328626138
"17486",-0.25032007811159
"17487",-0.329281465260794
"17488",-0.264883805936635
"17489",-0.26083686544529
"17490",-0.283157327777715
"17491",-0.282178805107009
"17492",-0.302301867313575
"17493",-0.248324736600502
"17494",-0.330320173694888
"17495",-0.259998498730224
"17496",-0.320714807766395
"17497",-0.223565777544617
"17498",-0.40438199636995
"17499",-0.313047385173234
"17500",-0.28582743449038
"17501",-0.289162622298775
"17502",-0.307388313153908
"17503",-0.232989168395625
"17504",-0.268751091448359
"17505",-0.256236701918915
"17506",-0.312153342139909
"17507",-0.253609658227902
"17508",-0.291854674829295
"17509",-0.236043643051168
"17510",-0.28216156580032
"17511",-0.343608522073804
"17512",-0.232092980203138
"17513",-0.298729325774569
"17514",-0.249336099115635
"17515",-0.285216039271884
"17516",-0.320481499588129
"17517",-0.302499718832044
"17518",-0.268772288642539
"17519",-0.272519096882863
"17520",-0.347784080029482
"17521",-0.224447160094601
"17522",-0.238814338931391
"17523",-0.277005310173696
"17524",-0.278284870869701
"17525",-0.270138854038317
"17526",-0.235759111579374
"17527",-0.27692459452764
"17528",-0.219842181621634
"17529",-0.251604591530146
"17530",-0.275251442536114
"17531",-0.195105288095809
"17532",-0.24877163179031
"17533",-0.234446658476482
"17534",-0.27262209686272
"17535",-0.278584075985926
"17536",-0.186289144818542
"17537",-0.207907705696071
"17538",-0.245207533736798
"17539",-0.274461056276537
"17540",-0.242408906246802
"17541",-0.246633065405475
"17542",-0.25203785675531
"17543",-0.283296932291895
"17544",-0.301061996447858
"17545",-0.293698096619002
"17546",-0.254557895593491
"17547",-0.308584970236118
"17548",-0.212134486232376
"17549",-0.277531966482963
"17550",-0.266839437160519
"17551",-0.228497344851307
"17552",-0.282962838498162
"17553",-0.242949098700409
"17554",-0.318194162505717
"17555",-0.250262190941387
"17556",-0.269859560680957
"17557",-0.276674358866883
"17558",-0.240311208346901
"17559",-0.295416112565406
"17560",-0.250226656202778
"17561",-0.26660484811337
"17562",-0.18248743875337
"17563",-0.29624835331531
"17564",-0.258326386272256
"17565",-0.238122854343103
"17566",-0.26701830275658
"17567",-0.215323145312398
"17568",-0.321063312791461
"17569",-0.261556504167787
"17570",-0.252509039324369
"17571",-0.258752549062716
"17572",-0.334251828225154
"17573",-0.295850492204784
"17574",-0.245546747429421
"17575",-0.328155396803792
"17576",-0.262109445790719
"17577",-0.305041949208316
"17578",-0.31673285306426
"17579",-0.271031260602405
"17580",-0.392972427799793
"17581",-0.314719258990637
"17582",-0.313874949151195
"17583",-0.268150490510921
"17584",-0.342919444460345
"17585",-0.251240880547482
"17586",-0.314414955058286
"17587",-0.31204312323901
"17588",-0.344878487359102
"17589",-0.248212770796874
"17590",-0.242483446395917
"17591",-0.300548416581759
"17592",-0.275809763948915
"17593",-0.252726320696984
"17594",-0.304868113049716
"17595",-0.277802975685701
"17596",-0.345888604127084
"17597",-0.229980123995409
"17598",-0.260607085190821
"17599",-0.263664291763561
"17600",-0.304761873451967
"17601",-0.30610094702069
"17602",-0.269430777498638
"17603",-0.329643795635909
"17604",-0.250530778109554
"17605",-0.35123309765592
"17606",-0.301565388679534
"17607",-0.390094564390654
"17608",-0.228079978055728
"17609",-0.227567033254726
"17610",-0.279460991745875
"17611",-0.185564906630113
"17612",-0.266166310799048
"17613",-0.25866594147923
"17614",-0.218427586968325
"17615",-0.242703994289248
"17616",-0.27247390086081
"17617",-0.246057120129993
"17618",-0.290813015960024
"17619",-0.253160157683525
"17620",-0.27688200417959
"17621",-0.189996073644301
"17622",-0.337156974721023
"17623",-0.258484587768451
"17624",-0.265073905980229
"17625",-0.325950551795116
"17626",-0.290281001144543
"17627",-0.270559296300021
"17628",-0.315714333469395
"17629",-0.342179388297249
"17630",-0.311821543779914
"17631",-0.231874453782777
"17632",-0.287568481738895
"17633",-0.29565465418942
"17634",-0.307697229869381
"17635",-0.341118941811772
"17636",-0.296021276425002
"17637",-0.311628546130657
"17638",-0.301042312041181
"17639",-0.384531148596994
"17640",-0.275823917975814
"17641",-0.271863331204893
"17642",-0.301915628055243
"17643",-0.319872042725144
"17644",-0.253227345558274
"17645",-0.286546172280723
"17646",-0.298658486006883
"17647",-0.232487150880098
"17648",-0.333821791486128
"17649",-0.242440302651395
"17650",-0.289935918218396
"17651",-0.287427154594956
"17652",-0.284239790166617
"17653",-0.301880446665845
"17654",-0.344979114842205
"17655",-0.32286000648193
"17656",-0.222446778823717
"17657",-0.32170235992049
"17658",-0.286921835751008
"17659",-0.279445824605438
"17660",-0.290251203255215
"17661",-0.353354888578894
"17662",-0.253738025732246
"17663",-0.316206982752504
"17664",-0.233408361389924
"17665",-0.293160073365506
"17666",-0.332014206118856
"17667",-0.213923326942677
"17668",-0.275135313348311
"17669",-0.288931992287474
"17670",-0.293200675086238
"17671",-0.29074253639883
"17672",-0.279551620641813
"17673",-0.271714018773779
"17674",-0.256747484366991
"17675",-0.239151225305689
"17676",-0.258958995561346
"17677",-0.342607198129558
"17678",-0.237850871254462
"17679",-0.301188222732504
"17680",-0.252072590230167
"17681",-0.307869333052755
"17682",-0.337244869428177
"17683",-0.235910626706325
"17684",-0.269208613208246
"17685",-0.219640936315395
"17686",-0.28031535075606
"17687",-0.326650996393295
"17688",-0.274043747468554
"17689",-0.345219337123831
"17690",-0.331162636855027
"17691",-0.31471458442127
"17692",-0.315440938212224
"17693",-0.264785132771571
"17694",-0.285840344774215
"17695",-0.387352675873344
"17696",-0.166571822175839
"17697",-0.336218778455126
"17698",-0.218520665609231
"17699",-0.305374698122766
"17700",-0.255683657631521
"17701",-0.278824388205061
"17702",-0.264814287983294
"17703",-0.277167202580092
"17704",-0.260972656596809
"17705",-0.281469397456892
"17706",-0.27175258955242
"17707",-0.268658856968367
"17708",-0.27661532866531
"17709",-0.339963818910347
"17710",-0.291106773351932
"17711",-0.272971395561857
"17712",-0.235491290876946
"17713",-0.273151859023928
"17714",-0.291525987579359
"17715",-0.265075276189023
"17716",-0.225366053423914
"17717",-0.261263097143075
"17718",-0.240978957026723
"17719",-0.323161142588544
"17720",-0.251613671511813
"17721",-0.291733571613573
"17722",-0.340464030741736
"17723",-0.260056315230422
"17724",-0.22345408515691
"17725",-0.302551757764628
"17726",-0.298809093440911
"17727",-0.289811834748404
"17728",-0.243661890914844
"17729",-0.302471881031821
"17730",-0.337362554068759
"17731",-0.282550485824311
"17732",-0.274054433934308
"17733",-0.270736213535256
"17734",-0.272978648308673
"17735",-0.261511682234611
"17736",-0.302802936644517
"17737",-0.257233968851804
"17738",-0.290425161887879
"17739",-0.272196840154109
"17740",-0.334990740983898
"17741",-0.253801353645176
"17742",-0.337768417257963
"17743",-0.293456784731147
"17744",-0.320960944796864
"17745",-0.249141279480003
"17746",-0.266564947689712
"17747",-0.277302855524668
"17748",-0.249487403242811
"17749",-0.273916707600797
"17750",-0.252744264367965
"17751",-0.327113367929295
"17752",-0.289851116827194
"17753",-0.289462726832611
"17754",-0.349108691924354
"17755",-0.24601539768136
"17756",-0.261508928643659
"17757",-0.260895479593784
"17758",-0.350495059605259
"17759",-0.248027077957623
"17760",-0.288243314505575
"17761",-0.273431037937172
"17762",-0.272892683822859
"17763",-0.235445281249535
"17764",-0.244611518672395
"17765",-0.264877085236696
"17766",-0.254544835331087
"17767",-0.257700894563527
"17768",-0.308439517260779
"17769",-0.233344543698129
"17770",-0.210184774671129
"17771",-0.301597376278249
"17772",-0.230146558450076
"17773",-0.295298926120633
"17774",-0.317434864060763
"17775",-0.251376160460035
"17776",-0.265678877520657
"17777",-0.276301248856729
"17778",-0.254174713364591
"17779",-0.26408134993378
"17780",-0.239976332597594
"17781",-0.313842734265283
"17782",-0.294837633474407
